order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDA05178,2018-03-10,10:11:49,Breakfast,BK,"[('Coffee', 1), ('Eggs', 5), ('Cereal', 4), ('Pancake', 5)]",322.75,37.8232786,144.9784947,0,7.165,14.4182805
ORDY08049,2018-06-13,13:24:30,Lunch,TP,"[('Salad', 3), ('Steak', 9), ('Burger', 1)]",487.6,-37.8243488,144.9554988,0,8.664,11.6824979
ORDI03544,2018-03-12,10:11:49,Breakfast,NS,"[('Cereal', 2), ('Eggs', 5)]",152.0,-37.8201261,144.9683846,1,8.625,13.6695747
ORDY10281,2018-09-06,16:16:54,Dinner,TP,"[('Fish&Chips', 7), ('Salmon', 5), ('Shrimp', 1)]",504.0,-37.8030298,144.9627735,0,9.126,13.4933667
ORDJ02179,2018-26-08,15:46:28,Lunch,TP,"[('Steak', 9), ('Burger', 8)]",653.0,-37.8118158,144.9669124,0,8.511,13.5796302
ORDY07498,2018-04-26,11:43:05,Breakfast,TP,"[('Cereal', 6), ('Coffee', 2)]",141.0,-37.8184535,144.9676462,0,7.659,10.0788484
ORDB00368,2018-04-26,11:43:05,Breakfast,TP,"[('Coffee', 5), ('Pancake', 10), ('Eggs', 9)]",478.0,-37.8052062,144.933888,0,10.882,13.1650269
ORDB00342,2018-01-02,08:00:00,Breakfast,TP,"[('Coffee', 6), ('Pancake', 6)]",190.5,-37.8272185,144.9938817,1,10.081,6.5681218
ORDB06212,2018-09-23,16:47:19,Dinner,TP,"[('Fish&Chips', 9), ('Shrimp', 4), ('Salmon', 4), ('Pasta', 8)]",915.0,-37.8150656,144.9616574,0,8.125,13.7850187
ORDC09411,2018-12-30,20:00:00,Dinner,NS,"[('Pasta', 9), ('Shrimp', 7)]",625.5,-37.8159777,144.9383006,0,7.764,17.9707468
ORDY04712,2018-11-15,18:28:43,Dinner,TP,"[('Fish&Chips', 7), ('Pasta', 6), ('Shrimp', 3)]",572.0,-37.8199366,144.9849822,0,9.231,13.7084519
ORDA04029,2018-07-28,14:55:46,Lunch,BK,"[('Steak', 2), ('Burger', 4)]",214.0,-37.8238129,144.9837011,0,6.771,15.4057098
ORDB07128,2018-03-06,10:01:41,Breakfast,TP,"[('Cereal', 10), ('Eggs', 8)]",386.0,37.8160257,144.9825756,0,9.133,12.0953907
ORDX01360,2018-01-05,08:00:00,Breakfast,BK,"[('Coffee', 3), ('Pancake', 5), ('Cereal', 8)]",311.75,37.8132486,144.9371562,1,10.095,7.3871761
ORDX10359,2018-08-12,15:26:11,Lunch,BK,"[('Chicken', 2), ('Steak', 10), ('Fries', 7), ('Burger', 1), ('Salad', 10)]",570.6,-37.8129206,144.9690577,0,7.224,15.4934432
ORDA06913,2018-01-07,08:10:08,Breakfast,BK,"[('Eggs', 8), ('Pancake', 5)]",297.25,-37.8054047,144.9536501,1,8.295,8.3859946
ORDC02914,2018-09-07,16:16:54,Dinner,NS,"[('Shrimp', 2), ('Pasta', 9)]",355.5,-37.8204937,144.9767747,0,8.917,15.1082779
ORDA10879,2018-01-08,08:10:08,Breakfast,TP,"[('Cereal', 7), ('Coffee', 4)]",177.0,-37.8160828,144.9389907,1,9.884,7.466568
ORDY07398,2018-10-13,17:27:53,Dinner,TP,"[('Fish&Chips', 7), ('Pasta', 3)]",327.5,-37.8205412,144.9574818,0,7.945,13.9492551
ORDA06303,2018-01-12,08:20:16,Breakfast,BK,"[('Pancake', 6), ('Coffee', 1), ('Eggs', 3), ('Cereal', 8)]",387.0,-37.8208969,144.9473712,1,10.154,7.4921449
ORDI07061,2018-24-10,17:48:10,Dinner,NS,"[('Fish&Chips', 4), ('Salmon', 2), ('Shrimp', 3)]",384.0,-37.8104114,144.9615968,0,7.873,14.0502672
ORDB01768,2018-12-17,19:39:43,Dinner,NS,"[('Salmon', 4), ('Shrimp', 8), ('Pasta', 10)]",871.0,-37.8064263,144.9556723,0,9.278,13.239524
ORDA03900,2018-09-03,16:06:45,Dinner,BK,"[('Pasta', 2), ('Fish&Chips', 4), ('Shrimp', 4)]",411.0,-37.8049397,144.9561684,0,8.155,15.5224319
ORDY09527,2018-10-15,17:27:53,Dinner,TP,"[('Salmon', 2), ('Fish&Chips', 9)]",551.0,-37.8142986,144.9952762,0,10.5,14.4243728
ORDK08972,2018-10-18,17:38:01,Dinner,BK,"[('Shrimp', 4), ('Pasta', 6), ('Salmon', 8)]",709.0,-37.8033053,144.9510182,1,8.597,15.5572979
ORDJ00353,2018-01-23,08:40:33,Lunch,TP,"[('Pancake', 7), ('Eggs', 1)]",191.75,-37.814942,144.9606027,0,8.229,10.9222348
ORDX04394,2018-01-22,08:40:33,Breakfast,BK,"[('Cereal', 7), ('Steak', 7), ('Eggs', 8)]",375.5,-37.8073743,144.9629188,0,7.447,12.8201357
ORDC08915,2018-07-04,14:05:04,Lunch,NS,"[('Steak', 1), ('Burger', 6), ('Chicken', 5), ('Salad', 6)]",494.2,-37.8124537,144.936279,0,10.052,15.7611122
ORDK09737,2018-10-24,17:48:10,Dinner,BK,"[('Pasta', 7), ('Salmon', 10), ('Shrimp', 6)]",926.5,-37.8205257,144.9663989,0,7.934,14.5479354
ORDX05304,2018-01-04,08:00:00,Breakfast,BK,"[('Eggs', 1), ('Cereal', 4)]",106.0,-37.8031529,144.9367305,1,10.276,7.712179
ORDY04095,2018-07-31,14:55:46,Lunch,TP,"[('Burger', 3), ('Fries', 7), ('Salad', 4), ('Steak', 5), ('Chicken', 3)]",566.8,-37.8188965,145.0152449,0,12.673,15.8719775
ORDJ09823,2018-04-12,11:22:49,Breakfast,TP,"[('Coffee', 1), ('Pancake', 9), ('Eggs', 9), ('Cereal', 1)]",444.75,37.8100372,144.9643602,0,8.62,10.6039488
ORDY04937,2018-02-28,09:51:32,Breakfast,TP,"[('Pancake', 5), ('Eggs', 5), ('Coffee', 4), ('Cereal', 6)]",387.25,-37.8132344,145.0001751,0,11.021,12.9482152
ORDA10983,2018-11-09,18:18:35,Dinner,BK,"[('Shrimp', 7), ('Fish&Chips', 9)]",693.0,-37.8223355,144.9474444,0,9.304,16.2649298
ORDJ05305,2018-04-04,11:02:32,Breakfast,TP,"[('Pancake', 6), ('Cereal', 7), ('Coffee', 10), ('Eggs', 3)]",433.5,-37.8173004,144.9257972,0,11.211,13.6542725
ORDK05052,2018-05-24,12:43:56,Lunch,BK,"[('Chicken', 9), ('Fries', 2)]",312.0,-37.8127899,144.9398626,1,9.726,15.9675134
ORDY01977,2018-03-02,09:51:32,Breakfast,TP,"[('Eggs', 9), ('Cereal', 3), ('Coffee', 6)]",306.0,-37.8142552,144.9746665,0,8.554,11.2575298
ORDI05521,2018-03-15,10:21:58,Breakfast,NS,"[('Cereal', 4), ('Pancake', 10), ('Eggs', 9), ('Coffee', 7)]",577.0,-37.8031708,144.9484204,0,8.504,13.1483083
ORDC00094,2018-10-14,17:27:53,Dinner,NS,"[('Shrimp', 7), ('Fish&Chips', 5), ('Pasta', 8), ('Salmon', 3)]",896.0,-37.8164225,144.9914981,0,9.358,17.111381
ORDC03807,2018-06-19,13:34:38,Dinner,NS,"[('Steak', 2), ('Chicken', 6), ('Fries', 10), ('Burger', 5), ('Salad', 5)]",643.0,-37.8246444,145.0057775,0,11.158,16.6523468
ORDB05462,2018-12-28,20:00:00,Dinner,TP,"[('Shrimp', 9), ('Fish&Chips', 1), ('Salmon', 7), ('Pasta', 4)]",918.0,-37.7971301,145.0093902,0,12.981,16.7986663
ORDK05698,2018-04-19,11:32:57,Breakfast,BK,"[('Cereal', 9), ('Pancake', 9), ('Coffee', 10), ('Eggs', 6)]",456.6,-37.8132385,144.9776809,0,6.508,11.123923
ORDC01373,2018-06-17,13:24:30,Breakfast,NS,"[('Burger', 8), ('Fries', 5), ('Chicken', 8), ('Steak', 7), ('Salad', 6)]",982.2,-37.802534,144.9645872,0,6.822,14.3650691
ORDB10841,2018-07-10,14:15:12,Breakfast,TP,"[('Burger', 3), ('Salad', 5)]",179.0,-37.8246995,144.9847221,0,8.917,12.3238808
ORDX01587,2018-06-27,13:54:55,Lunch,BK,"[('Burger', 6), ('Steak', 4), ('Chicken', 5)]",526.0,-37.8249605,144.9848557,0,6.865,12.6807335
ORDA09219,2018-06-23,13:44:47,Lunch,BK,"[('Burger', 3), ('Salad', 6), ('Fries', 7)]",280.2,-37.8036392,144.9922661,0,5.444,13.3217516
ORDK09371,2018-08-28,15:56:37,Lunch,BK,"[('Steak', 4), ('Burger', 10), ('Chicken', 4), ('Fries', 7), ('Salad', 1)]",599.75,-37.8109478,144.9631839,0,7.63,13.7947023
ORDX08327,2018-11-18,18:38:52,Dinner,TP,"[('Salmon', 3), ('Pasta', 9), ('Shrimp', 9)]",856.5,-37.8038661,144.9641243,0,7.579,16.5211153
ORDJ05633,2018-08-15,15:26:11,Lunch,TP,"[('Steak', 6), ('Fries', 2), ('Salad', 6), ('Chicken', 3)]",493.2,-37.8080908,144.9766508,0,9.3,12.258149
ORDX01265,2018-09-22,16:47:19,Dinner,BK,"[('Salmon', 5), ('Pasta', 8)]",425.0,-37.8024388,144.9482868,0,8.905,17.9662852
ORDI01222,2018-01-02,08:00:00,Breakfast,NS,"[('Cereal', 5), ('Salmon', 3)]",127.5,-37.8211813,144.9472961,1,9.848,7.7747058
ORDI05109,2018-07-21,14:35:29,Lunch,bk,"[('Salad', 5), ('Fries', 4), ('Burger', 5), ('Steak', 10)]",739.0,-37.8212383,145.011546,0,11.462,18.9696061
ORDB06366,2018-12-27,20:00:00,Dinner,TP,"[('Shrimp', 4), ('Cereal', 2), ('Fish&Chips', 8), ('Pasta', 5)]",715.5,-37.8194474,145.0145108,0,12.055,16.2032485
ORDJ03887,2018-22-09,16:47:19,Dinner,TP,"[('Fish&Chips', 4), ('Pasta', 5), ('Shrimp', 4)]",493.5,-37.8053574,144.9431995,0,10.21,15.4162321
ORDK10527,2018-01-19,08:30:25,Breakfast,BK,"[('Cereal', 10), ('Eggs', 10), ('Pancake', 7)]",599.75,-37.8036072,144.9674501,1,7.511,6.3077732
ORDZ01051,2018-07-02,14:05:04,Lunch,NS,"[('Pasta', 1), ('Steak', 4), ('Burger', 9), ('Salad', 9), ('Fries', 2)]",669.8,-37.805561,144.9559188,0,7.927,13.8825478
ORDA02529,2018-06-18,13:34:38,Lunch,BK,"[('Steak', 10), ('Salmon', 6), ('Chicken', 5), ('Burger', 2)]",775.2,-37.8263306,145.0039026,0,5.251,10.7170913
ORDA07222,2018-06-07,13:14:21,Lunch,BK,"[('Fries', 2), ('Burger', 1), ('Steak', 6), ('Chicken', 10), ('Salad', 2)]",679.4,37.80588,144.95599,0,8.069,13.9534281
ORDC04376,2018-12-08,19:19:26,Dinner,NS,"[('Shrimp', 2), ('Pasta', 5), ('Salmon', 9), ('Fish&Chips', 7)]",859.5,-37.8211244,144.9475102,0,9.826,17.9056733
ORDC08852,2018-08-10,15:16:03,Lunch,bk,"[('Fries', 10), ('Salad', 8), ('Chicken', 1), ('Burger', 5), ('Steak', 8)]",804.6,-37.8055715,144.9418302,0,9.306,14.440601
ORDX07252,09-04-2018,11:12:40,Breakfast,BK,"[('Cereal', 10), ('Pancake', 3)]",282.75,-37.8207406,144.9785753,0,7.011,12.2745704
ORDJ09937,2018-03-24,10:42:15,Breakfast,TP,"[('Coffee', 3), ('Eggs', 8)]",198.5,-37.8004549,144.9452385,0,10.53,14.4824294
ORDX00015,2018-10-01,16:57:27,Dinner,BK,"[('Shrimp', 2), ('Pasta', 4)]",679.4,-37.8126215,144.9738143,0,6.823,13.8096479
ORDJ10565,2018-11-03,18:08:27,Dinner,ns,"[('Salmon', 9), ('Shrimp', 3)]",531.0,-37.8031667,145.0044974,0,12.079,17.4489128
ORDB06523,2018-01-29,08:50:42,Breakfast,TP,"[('Cereal', 4), ('Eggs', 3), ('Pancake', 6)]",295.5,-37.8249499,144.9333453,0,8.497,12.7227707
ORDZ03657,2018-11-10,18:18:35,Dinner,NS,"[('Salmon', 7), ('Pasta', 1), ('Shrimp', 3), ('Fish&Chips', 1)]",511.5,-37.8199973,145.0108301,0,11.118,19.2782418
ORDC03081,2018-08-10,15:16:03,Lunch,NS,"[('Burger', 9), ('Steak', 9), ('Fries', 4), ('Chicken', 7), ('Salad', 6)]",1059.2,-37.8049874,144.9723977,1,6.881,12.0971777
ORDZ06325,2018-12-05,19:09:17,Dinner,NS,"[('Salmon', 7), ('Fish&Chips', 10), ('Shrimp', 1)]",691.0,-37.822363,144.9502368,1,9.802,16.309705
ORDY05019,2018-26-01,08:50:42,Breakfast,TP,"[('Cereal', 4), ('Eggs', 3)]",150.0,-37.8203862,144.9534083,0,8.677,10.9381047
ORDJ00325,2018-08-10,15:16:03,Lunch,TP,"[('Fries', 5), ('Salad', 10)]",232.0,-37.8172204,144.9521554,0,10.124,13.3480954
ORDK03696,2018-07-06,14:05:04,Lunch,BK,"[('Steak', 9), ('Fries', 1), ('Salad', 2), ('Burger', 2), ('Chicken', 3)]",609.4,-37.8137617,144.9378304,0,10.222,16.3570987
ORDC02052,2018-02-07,09:10:59,Breakfast,NS,"[('Eggs', 6), ('Cereal', 10), ('Pancake', 5)]",463.25,37.8244161,144.9891642,0,9.659,14.354491
ORDJ04324,2018-11-30,18:59:09,Dinner,TP,"[('Fish&Chips', 3), ('Shrimp', 10)]",645.0,-37.8095558,144.9725328,0,9.12,13.2933715
ORDC00245,2018-09-18,16:37:10,Dinner,NS,"[('Pasta', 8), ('Shrimp', 10)]",760.0,-37.8251545,144.9467465,0,10.281,16.3392206
ORDA04900,2018-04-26,11:43:05,Breakfast,BK,"[('Pancake', 2), ('Cereal', 8)]",216.5,-37.8052062,144.933888,0,10.182,14.9322511
ORDX10477,2018-08-06,15:05:54,Lunch,BK,"[('Steak', 3), ('Burger', 7), ('Salad', 4), ('Fries', 10)]",540.8,144.9703906,-37.8231336,0,7.938,13.5550216
ORDJ00556,2018-06-25,13:44:47,Lunch,TP,"[('Burger', 3), ('Fries', 6), ('Salad', 3), ('Chicken', 9)]",504.6,-37.8242964,144.9843242,0,8.959,12.4952028
ORDJ10414,2018-06-02,13:04:13,Lunch,TP,"[('Fries', 9), ('Chicken', 2), ('Steak', 3), ('Burger', 9)]",586.0,-37.8126102,144.9587891,0,8.691,13.6281481
ORDY00425,2018-06-16,13:24:30,Lunch,TP,"[('Burger', 4), ('Fries', 5), ('Steak', 9)]",589.0,-37.8199952,145.0142183,0,11.869,15.8718229
ORDI08549,2018-01-24,08:40:33,Breakfast,NS,"[('Pancake', 8), ('Eggs', 7), ('Coffee', 7), ('Cereal', 6)]",526.5,37.8127229,144.9626413,0,7.883,12.959957
ORDK00391,2018-02-23,09:41:24,Breakfast,BK,"[('Cereal', 6), ('Pancake', 4), ('Coffee', 3)]",245.5,-37.7989805,144.9454345,0,9.395,14.6689981
ORDC06741,2018-01-23,08:40:33,Breakfast,NS,"[('Eggs', 1), ('Steak', 1), ('Coffee', 10), ('Pancake', 6)]",263.5,-37.8205264,144.9806994,0,8.814,13.7113138
ORDA04566,2018-09-26,16:47:19,Dinner,BK,"[('Fish&Chips', 6), ('Shrimp', 1), ('Salmon', 10), ('Pasta', 5)]",811.5,-37.8012793,144.9673138,0,7.764,13.8160842
ORDZ08797,2018-04-25,11:43:05,Breakfast,NS,"[('Pancake', 4), ('Cereal', 1), ('Coffee', 9)]",185.5,-37.8064367,144.9520099,0,8.295,13.6724432
ORDJ02390,2018-11-05,18:08:27,Dinner,TP,"[('Pasta', 6), ('Salmon', 10), ('Fish&Chips', 9), ('Shrimp', 5)]",1160.0,144.9634694,-37.8152578,0,7.906,12.1667248
ORDK00704,2018-08-03,15:05:54,Lunch,BK,"[('Burger', 7), ('Steak', 9), ('Salad', 8), ('Chicken', 4)]",887.6,37.8147213,144.9903858,0,5.43,11.1352686
ORDA10246,2018-10-04,17:07:36,Dinner,ns,"[('Salmon', 3), ('Fish&Chips', 1), ('Pasta', 4)]",268.0,-37.8066915,144.9452774,0,9.317,17.0723133
ORDK04047,2018-10-12,17:27:53,Dinner,BK,"[('Pasta', 9), ('Salmon', 4), ('Shrimp', 1)]",465.5,-37.8195322,144.9617304,0,8.006,14.6127327
ORDC01962,2018-02-26,09:51:32,Breakfast,NS,"[('Pancake', 10), ('Eggs', 8), ('Cereal', 8), ('Coffee', 5)]",624.0,-37.8148204,144.9592124,1,5.692,10.9528189
ORDY00782,2018-01-31,08:50:42,Breakfast,TP,"[('Cereal', 3), ('Eggs', 5), ('Pancake', 4)]",270.0,-37.8214747,144.9444227,0,9.21,11.8721653
ORDX07694,2018-11-27,18:59:09,Dinner,BK,"[('Salmon', 10), ('Shrimp', 8), ('Fish&Chips', 10), ('Pasta', 6)]",1357.0,-37.8186856,145.0053423,0,4.382,10.9112077
ORDB00028,2018-03-14,10:21:58,Breakfast,TP,"[('Eggs', 2), ('Coffee', 9), ('Pancake', 6)]",365.5,-37.8130316,144.9514686,0,9.08,11.7291746
ORDB02640,2018-04-04,11:02:32,Breakfast,TP,"[('Cereal', 8), ('Coffee', 1), ('Eggs', 6), ('Pancake', 4)]",404.5,-37.8184782,144.9639422,0,7.644,10.7346719
ORDB05761,2018-09-17,16:37:10,Dinner,TP,"[('Pancake', 6), ('Salmon', 4), ('Pasta', 10)]",649.0,-37.8037739,144.9188476,0,12.224,15.7980748
ORDB10075,2018-03-26,10:42:15,Breakfast,TP,"[('Pancake', 6), ('Eggs', 1), ('Coffee', 3), ('Cereal', 9)]",379.0,-37.8055908,144.9489402,0,9.664,12.4391647
ORDJ00774,2018-02-17,09:31:16,Breakfast,TP,"[('Cereal', 1), ('Eggs', 4)]",109.0,-37.8274983,144.9877139,1,9.382,13.2029423
ORDX00198,2018-10-20,17:38:01,Dinner,BK,"[('Pasta', 3), ('Salmon', 6), ('Fish&Chips', 4), ('Shrimp', 7)]",846.5,-37.8220887,144.9695476,0,9.413,17.832321
ORDJ00319,2018-26-02,09:51:32,Breakfast,TP,"[('Pancake', 8), ('Coffee', 3), ('Cereal', 1)]",237.5,-37.8233525,144.9671934,0,7.798,10.749014
ORDI06618,2018-09-22,16:47:19,Dinner,NS,"[('Pasta', 1), ('Shrimp', 6), ('Fish&Chips', 10), ('Salmon', 2)]",783.5,-37.8081355,144.9731431,1,7.111,14.8614258
ORDI07548,2018-02-06,09:10:59,Breakfast,NS,"[('Cereal', 7), ('Coffee', 1)]",154.5,-37.8045641,144.9773979,0,6.989,11.7061795
ORDA00753,2018-08-12,15:26:11,Lunch,ns,"[('Fries', 3), ('Burger', 3), ('Steak', 6), ('Salad', 9), ('Chicken', 10)]",873.8,-37.8104122,144.9882663,0,5.28,14.0011556
ORDK04343,2018-04-20,11:32:57,Breakfast,BK,"[('Pancake', 1), ('Cereal', 7), ('Coffee', 9)]",238.75,-37.8278943,144.9502257,0,9.489,14.3670798
ORDC10162,2018-08-31,15:56:37,Lunch,NS,"[('Chicken', 1), ('Salad', 9), ('Burger', 7), ('Steak', 7)]",718.8,-37.8058243,144.9582752,0,7.758,12.6856581
ORDI02173,2018-08-29,15:56:37,Lunch,NS,"[('Fries', 8), ('Salad', 10)]",268.0,-37.8193915,144.9529999,0,9.298,15.1770263
ORDI01711,2018-02-02,09:00:50,Breakfast,NS,"[('Eggs', 1), ('Cereal', 2), ('Steak', 8)]",258.0,-37.8160229,144.9383031,0,9.954,14.7915695
ORDJ02429,2018-11-25,18:49:00,Lunch,TP,"[('Fish&Chips', 2), ('Pasta', 3)]",152.5,-37.8208667,144.9823617,0,9.014,14.4984472
ORDY09831,2018-01-21,08:40:33,Breakfast,TP,"[('Eggs', 2), ('Pancake', 6)]",189.5,37.8050828,144.9636567,0,9.217,13.5319015
ORDC01615,2018-20-04,11:32:57,Breakfast,NS,"[('Coffee', 2), ('Cereal', 6)]",141.0,-37.8251977,144.9568852,0,9.719,14.1359561
ORDJ03793,2018-03-26,10:42:15,Breakfast,TP,"[('Salad', 4), ('Coffee', 5), ('Eggs', 5), ('Cereal', 10)]",454.5,-37.8252008,144.9462692,0,8.944,11.6582699
ORDI06013,2018-03-16,10:21:58,Breakfast,NS,"[('Coffee', 10), ('Pancake', 3), ('Cereal', 4)]",231.75,37.8130118,144.9762313,0,7.907,13.3870115
ORDZ03961,2018-05-08,12:13:31,Lunch,bk,"[('Fries', 5), ('Burger', 6)]",246.0,-37.8043067,145.0111534,0,10.132,15.6372197
ORDC07605,2018-05-24,12:43:56,Lunch,NS,"[('Fries', 4), ('Burger', 8), ('Steak', 6), ('Chicken', 5)]",726.0,-37.8189972,144.9766161,0,9.446,13.9799346
ORDI07251,2018-12-25,19:49:51,Dinner,NS,"[('Shrimp', 8), ('Fish&Chips', 9)]",747.0,37.8056468,144.9682151,0,6.744,12.719263
ORDC01426,04-11-2018,18:08:27,Dinner,NS,"[('Pasta', 10), ('Salmon', 1), ('Shrimp', 1)]",370.0,-37.8187901,144.9529565,0,9.244,17.0758592
ORDJ02792,2018-10-08,17:17:44,Dinner,tp,"[('Salmon', 7), ('Fish&Chips', 4)]",427.0,-37.819402,144.9611183,0,7.633,12.1383526
ORDC01473,2018-11-29,18:59:09,Dinner,NS,"[('Shrimp', 6), ('Fish&Chips', 3)]",429.0,-37.8089626,144.9580005,0,7.842,14.1622068
ORDX09202,2018-08-03,15:05:54,Lunch,BK,"[('Salad', 3), ('Chicken', 3), ('Fries', 4)]",195.6,-37.8143541,144.9880983,0,5.548,11.7764763
ORDK10446,2018-05-26,12:43:56,Lunch,BK,"[('Steak', 7), ('Burger', 1), ('Salad', 9), ('Chicken', 9)]",788.8,-37.8049451,144.9523702,1,8.45,17.0794173
ORDB03729,2018-04-09,11:12:40,Breakfast,TP,"[('Coffee', 3), ('Pancake', 2), ('Eggs', 10)]",291.0,-37.8023596,144.9430107,0,10.46,12.9273375
ORDJ02149,2018-10-18,17:38:01,Lunch,TP,"[('Fish&Chips', 10), ('Pasta', 10), ('Shrimp', 8), ('Salmon', 3)]",1180.0,-37.8025711,144.9488273,0,10.081,14.3863394
ORDA06874,2018-10-13,17:27:53,Dinner,BK,"[('Fish&Chips', 8), ('Pasta', 1)]",307.5,-37.806085,144.9418058,0,9.514,18.8637813
ORDA03549,2018-06-14,13:24:30,Lunch,BK,"[('Burger', 3), ('Salad', 4)]",161.8,-37.8095171,144.9637363,0,7.397,13.8335101
ORDB08466,2018-05-02,11:53:14,Breakfast,TP,"[('Pancake', 2), ('Eggs', 5), ('Cereal', 9), ('Coffee', 4)]",377.5,-37.8025608,145.0019805,0,11.852,13.5762559
ORDY04243,2018-04-16,11:22:49,Breakfast,TP,"[('Cereal', 3), ('Eggs', 3)]",129.0,-37.8046406,144.9441713,0,10.114,12.471852
ORDA07342,2018-04-28,11:53:14,Breakfast,tp,"[('Coffee', 8), ('Pancake', 2), ('Cereal', 2), ('Eggs', 5)]",260.5,-37.8160052,144.9635551,0,7.878,14.6170046
ORDK00329,2018-02-18,09:31:16,Breakfast,tp,"[('Coffee', 1), ('Cereal', 10), ('Pancake', 9)]",435.75,-37.8196114,144.9937264,0,5.451,13.0337532
ORDZ08371,2018-23-11,18:49:00,Dinner,NS,"[('Fish&Chips', 8), ('Shrimp', 6), ('Salmon', 8), ('Pasta', 9)]",1179.5,-37.8025531,144.9565899,0,7.596,13.4854629
ORDA04895,2018-06-17,13:24:30,Lunch,BK,"[('Chicken', 7), ('Burger', 1)]",255.0,-37.8203432,145.0144456,0,4.484,12.9963976
ORDK04928,2018-24-10,17:48:10,Dinner,BK,"[('Fish&Chips', 2), ('Salmon', 6), ('Shrimp', 1), ('Pasta', 4)]",480.0,-37.8205257,144.9663989,0,7.934,14.96722
ORDX00535,2018-05-24,12:43:56,Lunch,BK,"[('Fries', 9), ('Chicken', 9), ('Burger', 5)]",551.0,-37.8197986,144.9767395,0,7.247,12.519795
ORDY08355,2018-02-27,09:51:32,Breakfast,TP,"[('Pancake', 6), ('Eggs', 1), ('Coffee', 7)]",220.0,-37.8106251,144.9781055,0,9.739,11.9468444
ORDK07986,2018-04-24,11:43:05,Breakfast,BK,"[('Eggs', 5), ('Cereal', 1)]",131.0,-37.8188617,144.9685261,0,7.596,12.5050291
ORDX09488,02-05-2018,12:03:22,Lunch,BK,"[('Salad', 1), ('Fries', 4), ('Steak', 6), ('Chicken', 3)]",431.2,-37.8116618,144.9654703,0,7.397,13.5730204
ORDA02315,2018-02-16,09:31:16,Breakfast,BK,"[('Coffee', 10), ('Eggs', 3), ('Cereal', 4), ('Pancake', 6)]",370.5,-37.8100669,144.9500116,0,8.714,13.1744209
ORDY04225,2018-06-18,13:34:38,Dinner,TP,"[('Steak', 2), ('Salad', 2)]",124.4,-37.8145544,144.9640906,0,7.991,11.5372203
ORDB04269,07-08-2018,15:16:03,Lunch,TP,"[('Fries', 4), ('Salad', 1)]",65.2,-37.8164925,144.9669257,0,7.845,11.4022396
ORDJ07817,2018-09-02,16:06:45,Dinner,BK,"[('Pasta', 6), ('Shrimp', 5), ('Fish&Chips', 4)]",575.0,-37.8119041,144.9360874,0,10.53,15.7467571
ORDK08261,2018-02-23,09:41:24,Breakfast,BK,"[('Eggs', 4), ('Pancake', 8)]",282.0,-37.8067703,144.9323875,0,11.852,15.1272488
ORDX05550,09-07-2018,14:15:12,Lunch,BK,"[('Steak', 8), ('Burger', 7)]",577.0,-37.8093554,144.9744788,0,6.5,12.869336
ORDC00777,2018-02-28,09:51:32,Breakfast,NS,"[('Eggs', 4), ('Cereal', 10)]",298.0,37.8113745,144.9368917,0,10.389,15.0570982
ORDA09282,2018-04-27,11:53:14,Breakfast,BK,"[('Coffee', 8), ('Cereal', 6), ('Eggs', 9)]",384.0,-37.8002308,144.9873905,0,10.721,10.6400649
ORDZ00737,2018-08-06,15:05:54,Lunch,NS,"[('Fries', 3), ('Chicken', 1), ('Steak', 7), ('Salad', 10), ('Burger', 10)]",865.0,-37.8166527,144.9699706,0,8.086,13.612389
ORDY06246,2018-08-11,15:16:03,Lunch,TP,"[('Steak', 7), ('Burger', 6), ('Salad', 1)]",518.2,-37.807576,144.9398721,0,10.271,15.0846971
ORDZ05579,2018-07-28,14:55:46,Lunch,NS,"[('Salad', 3), ('Fries', 3), ('Chicken', 10), ('Steak', 9), ('Burger', 4)]",936.6,-37.8126415,144.9597181,0,7.923,15.2402336
ORDK08011,2018-06-28,13:54:55,Lunch,BK,"[('Salad', 7), ('Chicken', 1), ('Steak', 3)]",287.4,-37.8174431,144.9898839,0,7.88,11.4930502
ORDX10966,2018-07-03,14:05:04,Lunch,BK,"[('Salad', 3), ('Chicken', 8), ('Fries', 2), ('Steak', 7), ('Burger', 9)]",925.6,-37.809577,144.9636701,0,7.4,12.9635711
ORDZ06149,2018-11-16,18:38:52,Dinner,NS,"[('Chicken', 6), ('Pasta', 2), ('Fish&Chips', 5)]",476.0,-37.7997702,144.9577335,0,7.252,12.920452
ORDK01434,2018-01-11,08:20:16,Breakfast,BK,"[('Pancake', 10), ('Cereal', 8), ('Fries', 10), ('Coffee', 7)]",683.0,-37.8164033,144.983957,1,6.142,5.4654614
ORDX03997,2018-10-15,17:27:53,Dinner,BK,"[('Salmon', 8), ('Pasta', 7)]",520.5,-37.8104849,144.9937425,1,4.747,11.4846177
ORDC06324,2018-11-04,18:08:27,Dinner,tp,"[('Pasta', 8), ('Salmon', 4)]",384.0,-37.8187846,144.9524658,0,9.285,17.9374078
ORDJ09221,2018-12-20,19:39:43,Dinner,TP,"[('Fish&Chips', 3), ('Salmon', 6)]",351.0,-37.813111,144.9335591,0,9.569,14.6260733
ORDA03243,2018-01-12,08:20:16,Dinner,BK,"[('Cereal', 7), ('Eggs', 7), ('Pancake', 7)]",470.75,-37.8208969,144.9473712,1,9.337,6.9357842
